views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,category_Entertainment,category_Gaming,category_Lifestyle,category_Music,category_Tech,country_CA,country_DE,country_IN,country_UK,country_US,ad_revenue_usd
10106,1099,57,51266.0,20.175009346284167,656118,False,False,False,False,True,False,False,False,False,True,310.18419454093686
10054,1291,436,46995.0,24.43160529620892,267821,False,False,True,False,False,False,False,False,False,True,303.6314345739254
9992,1896,248,36362.0,2.4794915536704627,777542,True,False,False,False,False,True,False,False,False,False,260.3464816280102
10039,1880,342,37575.0,6.542833497385056,384292,False,False,False,False,True,True,False,False,False,False,267.64964196656115
10031,933,116,57482.0,5.731469671201425,307632,False,False,True,False,False,False,False,False,True,False,341.29671463898205
10123,1605,475,57049.0,29.135381935477653,353768,False,False,False,True,False,False,False,False,False,True,357.4540972579257
10011,294,340,48771.0,5.330234921619666,346773,False,False,False,True,False,False,False,False,False,True,292.9927652692854
9972,1252,115,40748.0,11.732092909103198,776945,False,True,False,False,False,False,False,False,False,True,267.56133904365623
9932,1519,50,43832.0,20.08901070382036,600113,False,False,True,False,False,False,False,False,True,False,285.36698001908
10100,1760,306,17739.0,8.068333256856434,661338,True,False,False,False,False,False,False,False,False,False,171.7678851413628
9942,1552,182,49108.0,20.97024064793186,830443,False,False,False,False,False,False,False,False,True,False,313.12840378062776
10165,1836,489,16200.0,18.849352486282303,967496,False,False,True,False,False,False,False,False,True,False,169.30311059324967
10078,1670,92,53746.0,25.98075218415421,102332,True,False,False,False,False,False,False,True,False,False,336.185188823407
9999,1690,265,44741.0,10.298063753073134,787330,False,True,False,False,False,False,False,False,False,True,296.63553178684106
9763,1686,274,45255.0,14.527963911650872,327920,True,False,False,False,False,False,True,False,False,False,295.0792207663905
10159,1590,138,47706.0,23.16189085396074,212533,False,False,False,True,False,False,False,False,False,True,307.5477203081679
9993,1723,437,15918.0,25.907595518975587,607582,False,False,True,False,False,True,False,False,False,False,164.24098909336118
10027,967,151,27069.0,20.722732727050445,704697,False,False,True,False,False,False,True,False,False,False,199.08116498063865
10061,1901,441,16405.0,26.28542086009268,347095,False,False,False,True,False,True,False,False,False,False,170.01719617258428
10012,1099,344,56288.0,7.158466771319565,598111,False,True,False,False,False,True,False,False,False,False,357.276677970569
10025,715,459,50164.0,10.955989466464615,919636,False,False,False,False,False,False,False,False,False,False,308.91416873957075
10103,1099,251,53624.0,24.821346723074,925737,False,True,False,False,False,True,False,False,False,False,343.3338510698489
10082,532,103,43138.0,19.4992929419744,214849,True,False,False,False,False,False,True,False,False,False,266.8239375542315
9981,1995,325,59867.0,9.644631939145109,630339,True,False,False,False,False,False,False,False,True,False,374.1294095751761
9887,995,273,23767.0,17.841824644890934,456747,False,False,True,False,False,False,False,False,False,True,185.3595602019164
10138,1099,483,17934.0,21.582920939648105,622703,False,True,False,False,False,False,False,True,False,False,166.12948002909462
10032,1131,344,27046.0,19.876871162075453,958902,False,True,False,False,False,False,False,False,False,False,205.1349838533135
10076,1099,152,43960.0,3.6501314473627984,984837,False,True,False,False,False,False,False,False,True,False,295.57128452193683
10062,1911,111,37543.0,22.569233934828105,45523,False,False,False,False,True,False,False,False,True,False,341.8309298001104
10125,240,169,25360.0,11.61882180673405,670659,False,False,False,False,False,False,False,True,False,False,179.34859996514044
9943,213,137,50484.0,20.45843443943201,237757,False,False,True,False,False,False,False,False,False,True,295.834239305686
9993,1798,446,27823.0,24.884013464009747,718705,False,True,False,False,False,False,False,False,False,False,221.811277018327
9918,304,320,43855.0,18.517757001882657,124946,False,False,False,False,False,False,True,False,False,False,269.15987408436814
10130,765,254,55622.0,18.99685750009397,667448,False,False,False,False,True,False,False,False,False,True,332.5308707381726
10105,687,449,51059.0,9.604922683173214,158016,False,True,False,False,False,False,False,False,True,False,312.8999341891537
9921,270,273,33837.0,11.293094304780242,442087,False,False,False,False,True,True,False,False,False,False,220.55394120789848
9983,632,429,17588.0,12.99845131533731,282324,False,False,False,False,False,False,False,False,False,False,153.1746365302699
10017,1155,136,22827.0,2.060939554169654,640101,True,False,False,False,False,False,False,False,False,False,182.00056930167307
9990,1099,274,46356.0,2.1242605196809605,89261,True,False,False,False,False,False,False,False,True,False,302.3808844294119
9924,1583,212,16645.0,28.81988377288629,37564,True,False,False,False,False,True,False,False,False,False,161.03580090441136
9943,1288,407,31346.0,13.377495561516843,696152,False,False,False,False,True,False,False,False,False,False,228.72540466714324
9841,1529,459,35326.0,13.80871071248482,186191,False,False,True,False,False,True,False,False,False,False,251.9927909088644
10080,1036,240,52397.0,15.50256609695514,250804,False,False,False,True,False,True,False,False,False,False,321.48284144119776
10064,837,481,20364.0,25.991221366565632,397418,False,True,False,False,False,False,True,False,False,False,171.10144789753875
10105,1790,490,29899.0,19.65842778614549,778431,False,False,True,False,False,True,False,False,False,False,232.7993518329204
9887,244,387,53931.0,10.767121619668034,293550,False,False,False,False,False,False,False,True,False,False,316.6220620792283
9905,896,336,37543.0,29.610946823818004,790998,False,False,False,False,True,False,True,False,False,False,257.8156688030841
10059,1151,470,45138.0,2.9898053084952685,646524,False,False,False,False,True,False,False,False,False,False,293.0791137581452
10052,1405,327,40141.0,16.4874372578535,683978,False,False,False,True,False,False,False,False,False,True,271.3921638198985
9872,258,381,42521.0,13.236083517193125,899187,True,False,False,False,False,False,False,False,False,True,262.8874499617509
10089,274,108,56801.0,17.340182331824884,861733,False,False,False,True,False,True,False,False,False,False,326.9250949745311
9906,732,66,45060.0,8.402755199761891,70514,False,False,True,False,False,False,True,False,False,False,277.7701002539396
10170,476,74,47690.0,21.980223092489982,377768,False,False,True,False,False,False,False,False,True,False,287.27914938377825
10119,1104,343,38691.0,3.923049527864941,609372,False,False,False,False,False,False,False,True,False,False,260.0084668878639
9977,1916,348,19341.0,15.476917212971632,42544,False,False,False,False,False,False,False,True,False,False,182.0842402491033
10061,985,338,35915.0,22.36179484573261,540803,False,False,False,True,False,False,True,False,False,False,244.48403796094493
9976,1254,498,45688.0,12.959910436948748,830632,False,False,False,False,True,False,True,False,False,False,297.4933763311382
9969,304,268,46934.0,21.99103001682238,901462,True,False,False,False,False,False,False,True,False,False,283.04650629129725
10007,671,323,28623.0,8.923942824433869,428577,False,False,False,False,False,False,False,False,False,False,204.1693774552726
9852,1099,274,52195.0,26.730068782980965,89049,False,False,False,False,True,False,False,False,False,True,327.69366265433825
10036,1108,274,19253.0,12.251065440937085,555518,False,False,False,False,False,False,False,False,True,False,163.34249018590953
10130,360,414,17631.0,21.58010981279496,32502,False,False,False,True,False,False,False,True,False,False,149.20841901992628
10021,1982,398,55806.0,15.660403492129245,492955,False,False,False,False,True,True,False,False,False,False,356.21988692773
9914,808,223,23900.0,18.61624982121568,435631,False,False,True,False,False,False,True,False,False,False,182.0542141937884
10021,1482,122,36481.0,28.291934576111817,942338,False,True,False,False,False,True,False,False,False,False,251.7743165150512
10155,1652,155,56025.0,2.6815764072725234,188859,False,False,True,False,False,True,False,False,False,False,348.1031999027002
9923,1342,193,26511.0,25.72910228280461,632381,False,False,False,False,True,False,False,False,True,False,203.0749749489494
9972,653,274,40562.0,7.217051097105975,78509,True,False,False,False,False,False,True,False,False,False,257.2000549628416
10007,1759,133,38430.0,17.877792892692984,598837,False,False,True,False,False,False,False,False,True,False,265.84309572025177
9941,343,437,21504.0,20.58366082565281,141664,True,False,False,False,False,False,False,False,False,True,166.587759120048
9985,1687,470,35156.0,27.57235385803492,635234,True,False,False,False,False,True,False,False,False,False,254.8450036900881
9887,503,325,28865.0,14.001010591245343,962683,False,False,False,False,False,False,False,True,False,False,201.8330084304665
9980,1655,199,33820.0,10.175910385385588,974620,False,False,True,False,False,False,False,False,True,False,243.31395211011863
9911,1070,114,31969.0,20.532343245157705,299016,False,False,False,True,False,False,False,False,False,False,222.7098806611668
9944,577,105,47937.0,28.888612349219777,840233,False,False,False,False,True,False,False,False,True,False,289.5377326981512
9844,1332,486,16108.0,6.0986615022809705,628420,True,False,False,False,False,False,True,False,False,False,158.4803960830412
9856,1491,366,53239.0,6.465376342655315,265586,True,False,False,False,False,False,False,False,False,False,334.2719283586915
10182,1798,254,38644.0,13.256584185893908,403946,False,False,False,True,False,False,False,True,False,False,270.51280867877097
9809,1943,274,33207.0,3.701730496908692,769415,False,True,False,False,False,False,False,False,False,False,247.7805765754967
10008,722,189,21970.0,13.053851676540177,207455,False,True,False,False,False,False,False,True,False,False,171.3833285345794
9978,1548,406,21654.0,6.558416721372379,913464,False,True,False,False,False,False,True,False,False,False,187.664867906024
10201,1507,351,30344.0,26.89886050300671,584195,False,False,False,False,True,False,False,False,False,True,228.14394031822704
9910,932,52,37084.0,11.599905064139636,462422,True,False,False,False,False,False,True,False,False,False,243.38414420824125
10193,1099,254,27978.0,24.46829777038853,444938,False,True,False,False,False,False,False,False,False,False,207.27184905374887
10006,1457,272,28353.0,12.007054344173152,171532,False,False,False,True,False,False,True,False,False,False,215.52522295227544
10138,647,330,40652.0,22.33359761764046,403736,False,True,False,False,False,False,False,False,True,False,261.27144041238466
10048,1418,495,50661.0,29.541337985629355,42563,False,False,False,False,True,False,False,True,False,False,324.0802167270084
10013,1344,136,26540.0,15.08676546674979,645699,False,False,False,False,True,False,False,False,False,True,202.73511090220845
10219,320,446,19931.0,11.154218188353695,628054,False,False,False,False,True,False,False,True,False,False,160.37638323142147
9952,316,438,20351.0,7.461799003338841,841211,False,False,False,False,False,True,False,False,False,False,160.7622417996824
10078,777,269,16816.0,7.378890780748327,415088,False,True,False,False,False,False,False,False,True,False,149.76833647532084
9890,1488,186,24936.0,16.027292744755158,370599,False,False,False,False,True,False,False,False,True,False,197.866701589224
10099,1935,366,37543.0,26.18507682952303,708934,False,False,False,False,False,False,False,False,False,True,230.14923324944792
10005,1184,417,22356.0,23.6637105687922,40763,False,False,True,False,False,False,True,False,False,False,185.0493780172185
9897,878,250,30996.0,11.309513000727108,788348,False,True,False,False,False,False,False,False,False,False,217.0892121920615
9837,1692,105,54339.0,8.578702821505798,183478,False,False,False,False,True,False,False,True,False,False,338.3244945117332
10046,1945,145,28064.0,13.06547991976535,211381,True,False,False,False,False,False,False,False,False,True,220.5745318463481
10112,1846,194,57699.0,7.03885883781401,793894,False,False,True,False,False,True,False,False,False,False,359.77422356918134
9998,608,161,35524.0,4.036403639787135,810761,False,False,False,False,False,True,False,False,False,False,232.79273106561195
9999,1107,174,21305.0,11.788617930211997,88054,False,False,True,False,False,False,False,True,False,False,174.5615897903347
10014,1543,358,53143.0,29.72696403383351,146560,True,False,False,False,False,False,False,False,False,False,335.3966654208372
10057,1625,85,46254.0,17.751771442850263,883443,True,False,False,False,False,False,True,False,False,False,299.86192343517365
10015,1099,388,42158.0,25.664762202586164,708340,False,False,False,False,True,True,False,False,False,False,282.4766825580944
9916,1413,358,16677.0,23.736684122487297,597665,False,False,False,True,False,False,False,False,False,False,160.73028096759083
10125,1109,57,46621.0,2.2085722563402306,723592,False,True,False,False,False,False,True,False,False,False,292.5936572167009
9942,913,231,19456.0,5.6052146774007685,73115,False,False,False,False,True,False,False,False,True,False,163.19287528918505
10094,1907,285,31067.0,27.90902222523088,331102,False,True,False,False,False,False,False,False,False,True,236.73523631690057
9978,446,98,24526.0,8.23639770507512,623528,True,False,False,False,False,False,False,True,False,False,176.96930202756184
10151,241,403,60208.0,28.6833518031376,881776,False,True,False,False,False,False,False,False,False,True,347.81431703180607
9960,903,219,23021.0,23.63745864964364,917511,False,True,False,False,False,False,False,True,False,False,179.7151431265836
10019,256,473,32438.0,23.2611997356667,650251,True,False,False,False,False,False,False,False,False,True,217.66313052271
10172,766,274,36521.0,6.245906662770389,909700,False,False,False,False,True,False,False,False,False,True,244.4493580222577
10084,1834,165,48417.0,10.548542997289942,227720,False,False,False,False,True,False,False,False,False,False,315.1652655793341
10147,269,85,23785.0,11.411788272692329,162587,False,False,True,False,False,False,False,False,False,True,171.0935523088444
9890,235,367,15911.0,13.603604473654864,857700,False,False,True,False,False,False,False,False,False,False,136.89220760256637
9748,1900,448,34286.0,24.289264265797264,723721,False,False,False,False,True,False,False,False,False,True,252.7930962424436
9818,492,210,56665.0,9.494271788344395,940948,False,True,False,False,False,False,False,False,False,False,330.37158500155874
9956,1553,470,46465.0,26.57331428692072,132889,True,False,False,False,False,False,False,True,False,False,305.70839832686784
9935,608,458,49245.0,10.378817287468088,470235,False,False,False,False,False,False,False,False,False,True,302.2567306593412
9838,1742,451,37543.0,3.8075246604949,295682,False,False,False,True,False,False,False,False,False,True,338.90721155522084
10224,246,371,23249.0,27.062993628277752,674742,False,True,False,False,False,False,True,False,False,False,173.48488489099338
9860,215,385,17609.0,17.016326407685817,406869,True,False,False,False,False,True,False,False,False,False,144.70610454661798
9781,1888,191,38846.0,24.80145836370165,106389,False,False,False,True,False,False,False,True,False,False,269.8386974452887
9944,1462,438,30859.0,10.043638343933324,357910,False,False,False,False,False,False,False,False,False,True,229.955768859178
9963,1873,274,29060.0,11.09051965861758,574041,False,False,False,True,False,False,False,False,False,False,222.6054525540225
9942,1099,314,53466.0,5.2134325795859375,317783,True,False,False,False,False,False,False,False,False,True,325.5939971594012
9982,228,360,55800.0,5.738146355244735,595819,False,False,False,True,False,True,False,False,False,False,325.1876903822299
10057,1830,409,47697.0,18.50089750458272,62200,True,False,False,False,False,False,False,False,True,False,315.7530375326448
9771,893,297,23634.0,5.530966820330527,23195,False,True,False,False,False,False,False,False,True,False,182.79127050187
9945,1099,327,43850.0,3.3068095478672657,144233,False,False,False,False,False,False,False,False,True,False,290.4861749340276
10094,1847,446,26405.0,13.944968206679924,980869,False,False,True,False,False,False,False,False,False,True,216.49307215586347
10086,1106,279,29509.0,16.39364105358696,234637,True,False,False,False,False,False,False,False,False,True,215.48195271453864
9965,561,443,31948.0,10.464245396946236,137255,True,False,False,False,False,False,False,False,True,False,219.8007961042728
10113,1627,431,28725.0,29.08778171592641,37115,False,False,True,False,False,False,False,False,False,True,223.4907483091794
10038,1099,365,44537.0,28.003096407983826,121575,False,True,False,False,False,False,False,True,False,False,279.5644220426359
10014,1815,287,47545.0,15.776996876431706,532144,True,False,False,False,False,False,False,True,False,False,312.45982508260386
9873,953,71,15946.0,21.86450871122192,220242,False,False,True,False,False,False,False,False,False,False,144.22042074417035
10144,1207,199,24788.0,15.180180767921556,95491,False,False,False,False,False,False,False,False,True,False,193.88560573340504
10015,1420,74,20115.0,25.17039376894528,258868,False,False,False,True,False,True,False,False,False,False,172.69585669213424
9975,538,105,20212.0,8.695390279457758,148641,False,True,False,False,False,False,True,False,False,False,158.3160491526112
10049,988,448,46769.0,3.017422981074891,65979,False,True,False,False,False,False,False,True,False,False,297.53874693742455
9880,1042,92,50555.0,8.212284667785346,840443,False,False,False,False,False,True,False,False,False,False,309.31518567415617
9983,1046,141,33163.0,24.43140258536357,943188,False,False,True,False,False,False,False,False,False,True,228.76502402168185
9985,408,217,44727.0,26.39814676448732,655386,False,False,False,False,True,False,True,False,False,False,273.6373889165261
9953,1860,395,32835.0,13.96257596931377,519336,False,True,False,False,False,True,False,False,False,False,245.4221516406893
10020,1506,274,33484.0,15.098114870970274,222089,False,False,True,False,False,False,False,False,True,False,243.86080136914865
9876,1131,234,32704.0,10.58575341950045,40825,False,False,True,False,False,False,False,False,False,False,229.1073311575901
9863,1750,292,37065.0,23.34632998985408,905498,False,False,False,False,False,False,False,True,False,False,261.23206499364056
9962,1624,127,46077.0,10.830344369422727,995744,False,False,False,False,True,False,False,False,False,True,299.2372061496277
9976,530,53,34391.0,4.778809946754845,824273,True,False,False,False,False,True,False,False,False,False,224.137228641081
10116,1132,328,41895.0,14.97372295856,646095,True,False,False,False,False,False,False,False,True,False,275.3208642197134
9913,740,332,41480.0,24.74682873645662,709114,False,False,True,False,False,False,False,True,False,False,265.6356961954877
9900,1686,94,37543.0,15.86279774584427,716562,False,False,True,False,False,False,True,False,False,False,205.88696595326888
9947,610,274,51412.0,7.619007489302928,571425,True,False,False,False,False,False,False,False,False,True,311.0069759578025
10079,1099,218,37543.0,22.20131252965766,791825,False,True,False,False,False,False,True,False,False,False,167.48257540910174
9844,1580,145,25409.0,6.0893495080129005,79119,False,False,False,True,False,False,False,True,False,False,200.73290533970223
10008,1099,419,42305.0,14.81630240120788,891498,False,False,False,False,False,False,True,False,False,False,279.69600197942043
9915,1103,352,22538.0,17.345508874759698,664108,False,False,False,False,False,False,False,False,False,True,182.9268407986603
10084,1396,372,31255.0,23.4850912752038,910376,False,True,False,False,False,False,True,False,False,False,230.2856057512059
9853,608,201,28846.0,16.001313965455807,900311,False,True,False,False,False,False,True,False,False,False,201.23940957996285
9971,1959,367,34967.0,19.030232666183416,44483,False,False,False,False,True,False,True,False,False,False,256.78816660720923
9799,1165,115,29371.0,7.026769126858884,190968,False,False,False,False,True,False,False,True,False,False,211.53035063302912
10233,2010,283,30538.0,4.5712906899860855,31960,False,False,False,True,False,True,False,False,False,False,236.7013107881395
10116,983,329,48403.0,22.492319203894127,634875,False,True,False,False,False,False,False,False,False,True,303.45919533296114
10256,534,122,53769.0,21.13429396677183,88494,True,False,False,False,False,True,False,False,False,False,318.208780246882
10090,1336,101,30847.0,12.422707883847568,238561,False,False,False,False,True,False,False,True,False,False,222.70139385327911
9882,1248,423,34144.0,17.757641618026366,721748,False,False,False,False,True,True,False,False,False,False,241.1852155713405
9974,899,51,23183.0,8.450456965753313,752537,False,True,False,False,False,True,False,False,False,False,177.5953530002977
9822,1560,290,26361.0,10.802216965165572,507963,False,False,False,False,False,False,False,False,False,True,207.25496524508023
9880,1377,281,50936.0,29.222521438534336,614770,False,False,False,False,False,False,False,True,False,False,320.11551866891165
9976,761,132,15419.0,2.4778877805710846,125621,False,True,False,False,False,False,True,False,False,False,140.02119829544128
9968,1464,473,51219.0,16.808501914068398,481694,False,False,False,False,False,False,False,True,False,False,326.7044419393789
9945,1567,461,21448.0,26.53525872460813,412203,True,False,False,False,False,False,False,True,False,False,187.7938806858489
10009,832,51,21823.0,9.64248356638547,94442,False,False,True,False,False,False,False,False,True,False,170.21469230430463
10012,333,101,45916.0,25.10303293061783,128490,False,False,False,False,False,True,False,False,False,False,276.10106202701525
9997,810,92,25070.0,17.655715320382576,58254,False,False,False,True,False,False,True,False,False,False,185.78498516404423
10078,274,442,44411.0,24.00509365053398,503748,False,True,False,False,False,False,False,False,True,False,274.19614218763604
9929,1165,283,15119.0,24.678899080528875,853138,False,True,False,False,False,False,False,False,False,False,147.90413491666175
9910,1217,321,32048.0,12.488557561008491,312457,False,False,False,False,False,False,False,True,False,False,229.16354102160656
9993,977,100,44843.0,5.590082135967968,987755,False,False,False,True,False,False,False,False,False,True,281.9959349911563
9939,1553,233,42664.0,7.13203632365332,768923,False,False,False,False,False,True,False,False,False,False,283.6273666166504
9950,1099,373,37543.0,16.09710887192245,717731,False,False,False,True,False,False,False,False,True,False,241.1056073753093
10042,552,445,37543.0,9.12258134824492,994793,False,False,True,False,False,False,False,False,False,True,204.8895375944608
9981,1390,120,48226.0,28.694139369864622,600868,False,True,False,False,False,False,False,False,False,False,305.3220009000389
10215,1697,402,28385.0,26.33773065675527,844580,True,False,False,False,False,False,True,False,False,False,223.12627470430425
9952,362,274,28755.0,3.0225856981222257,252703,False,False,False,False,False,False,False,False,False,False,199.2141640107156
10147,1218,323,37814.0,2.3780715771101675,631069,False,False,False,True,False,False,False,False,True,False,257.63306865771347
9938,1822,391,35494.0,9.838675354993727,351715,True,False,False,False,False,False,False,False,True,False,257.1554975874487
10124,1151,109,40268.0,11.321102139094558,41335,False,True,False,False,False,False,False,True,False,False,264.2534823608834
9942,1536,243,49093.0,17.873011145821206,567058,False,False,False,False,True,False,False,False,False,True,313.82948067330545
9890,1744,177,49557.0,24.626027611308693,482844,False,False,False,False,False,False,False,False,True,False,318.18929007217395
9897,1399,345,32194.0,9.323534977859232,851059,False,False,False,True,False,False,False,False,True,False,233.3262905089921
9916,1167,200,51633.0,8.915426632361976,314862,False,True,False,False,False,False,False,False,False,True,318.5909119219735
10151,1659,247,37720.0,28.98696021713526,132671,False,True,False,False,False,False,False,False,False,False,263.4839753789419
10050,241,274,22437.0,8.168797342889436,942406,False,False,True,False,False,False,False,False,False,False,165.89740439730508
10050,997,473,17317.0,13.878528026046384,375656,True,False,False,False,False,False,False,False,False,False,159.27244412584471
10022,1923,257,24883.0,6.33307406957991,351507,False,False,False,False,False,False,True,False,False,False,206.9996296954459
10023,301,64,16812.0,23.33015437566745,446416,False,False,False,True,False,False,True,False,False,False,137.76136868912113
10006,1951,355,37543.0,21.70790564318113,377528,True,False,False,False,False,False,False,False,False,True,278.53773786885574
9772,1105,422,18560.0,7.093375632270652,943846,False,False,True,False,False,True,False,False,False,False,164.66509706029
10013,1064,97,41709.0,18.73734030351776,187884,False,False,True,False,False,False,False,False,True,False,268.7687410544529
10121,1765,393,56306.0,29.932321984726144,538143,True,False,False,False,False,False,False,False,True,False,355.2816742965914
9947,626,129,49522.0,23.952673915676257,434674,True,False,False,False,False,False,True,False,False,False,298.278701508299
10052,1640,94,24610.0,2.516335917193479,754194,False,True,False,False,False,False,False,False,False,False,198.2039032840645
9957,1270,111,28533.0,14.873065682405525,641494,True,False,False,False,False,False,False,True,False,False,210.13560907524595
10101,272,300,47378.0,12.101333753672732,88371,True,False,False,False,False,False,True,False,False,False,285.82734450054767
10191,1099,217,32266.0,9.171618341610356,218125,False,False,False,False,True,False,False,False,False,True,214.056109037592
9940,610,63,41513.0,20.71304972302454,522383,True,False,False,False,False,False,True,False,False,False,259.07468781588074
9821,1257,145,18959.0,21.16826515272754,921416,False,False,False,False,False,False,False,False,False,False,164.65246709695597
9995,634,274,26011.0,12.545771476893664,531187,False,False,False,False,False,False,False,True,False,False,193.1155383096844
9886,991,288,20660.0,11.537627925579915,747216,False,False,True,False,False,False,False,False,False,False,170.89895849307936
10243,1099,370,58732.0,12.181017818722047,302719,False,False,False,False,False,False,False,True,False,False,359.91372319380594
9879,1537,450,16323.0,11.537124268318571,608350,False,False,False,False,False,False,True,False,False,False,162.58074264263564
9879,426,438,43292.0,13.733456177450044,649270,False,False,True,False,False,False,True,False,False,False,270.4296545168804
9884,1043,243,24667.0,3.8785144040361503,139112,False,False,False,False,True,False,False,False,True,False,189.8959949123521
10022,407,418,28787.0,12.130733015021631,441136,False,False,False,False,True,False,False,False,False,True,202.1194723525812
9920,1393,360,37543.0,24.93959452373234,78172,False,True,False,False,False,False,True,False,False,False,285.7135816281823
9818,737,54,56127.0,8.593572630656748,400117,False,False,False,True,False,False,False,True,False,False,329.36504357322264
10213,1228,302,17028.0,20.082834557972248,755661,False,False,False,True,False,True,False,False,False,False,159.79260278102612
9949,911,246,32052.0,23.086234119100933,305745,False,False,False,False,False,False,False,False,True,False,222.8382054785157
10104,638,362,35211.0,29.949689168331496,295048,False,False,False,False,True,False,False,False,False,False,235.83795694262247
9900,1644,472,48439.0,21.594353272924337,828389,False,False,False,False,True,True,False,False,False,False,316.3231720206497
9828,908,415,37522.0,7.193998470367521,354540,True,False,False,False,False,False,False,True,False,False,250.84974545542428
9981,1414,176,37543.0,9.753735644297308,542578,False,False,False,False,False,False,False,False,False,False,241.58422708259428
10032,1783,117,55039.0,8.187501310158037,750010,True,False,False,False,False,False,False,False,False,False,344.4111904391885
10266,1988,100,44817.0,5.515652619831583,729953,False,False,False,False,False,True,False,False,False,False,300.6729040206905
9960,1335,125,16416.0,28.550656331922728,572073,True,False,False,False,False,False,False,False,False,False,154.38309892643423
10176,555,365,49255.0,13.27093785279257,856105,False,False,True,False,False,False,False,True,False,False,301.0488053706307
9942,1440,493,31326.0,23.88822052371995,531147,False,False,False,False,True,False,False,False,False,False,232.71334776716617
10125,1834,169,54607.0,19.10717277841396,576747,False,False,False,True,False,False,True,False,False,False,344.63259391910714
10025,448,462,42179.0,26.648303451553225,414155,False,False,False,True,False,False,False,True,False,False,266.7312942863044
10013,1188,84,37543.0,23.395978372721988,695855,False,True,False,False,False,False,False,True,False,False,292.981726163304
10188,1273,84,50826.0,7.142293804190343,927542,True,False,False,False,False,False,False,True,False,False,316.029946025015
9941,531,69,41329.0,12.383765562361749,69838,False,False,True,False,False,False,False,False,True,False,256.96055406203686
10061,535,220,23889.0,11.040605839478088,50045,False,False,False,False,False,False,True,False,False,False,178.02454054224677
10043,1598,91,16380.0,17.45731167311968,385432,False,True,False,False,False,False,False,True,False,False,158.5831686851512
10003,1789,321,35866.0,4.724464031815928,533140,False,False,False,True,False,False,False,True,False,False,257.4776557843142
10010,1880,263,53022.0,22.947796103936163,460995,True,False,False,False,False,True,False,False,False,False,338.9641811229007
10046,811,290,28199.0,13.103561384538,325817,True,False,False,False,False,False,False,False,True,False,204.2140326975293
10204,1029,324,27225.0,12.076864513967276,5532,False,False,False,False,False,False,False,False,True,False,204.7779218392661
9749,962,274,43659.0,3.873227144486085,861862,False,False,True,False,False,False,True,False,False,False,280.7958191488686
10020,1959,117,21659.0,8.202562168872882,92811,False,False,False,False,True,False,False,False,False,False,190.00179253128704
10066,1615,133,29578.0,14.241726450950509,102502,False,False,False,False,True,False,False,True,False,False,221.9411465516592
10068,526,60,36902.0,15.65606570722756,469818,False,False,False,True,False,False,False,False,False,False,236.50908622408008
9997,1961,59,34791.0,11.80201850614757,320720,False,False,True,False,False,True,False,False,False,False,250.83457858368288
9912,1715,290,45782.0,16.840245548892064,153690,False,False,False,True,False,False,True,False,False,False,301.9487861477869
10018,1715,159,58616.0,6.3670250448336665,463290,False,False,True,False,False,False,False,True,False,False,360.757730056478
10132,1112,387,47303.0,16.794022022918597,144944,False,False,False,True,False,False,False,False,False,True,301.57122786572296
9798,1099,70,58369.0,28.11409505499188,188503,True,False,False,False,False,False,False,True,False,False,354.6623224874762
9892,798,354,34914.0,14.78465702150528,54131,False,True,False,False,False,False,False,True,False,False,235.94646391764888
10122,1745,482,41508.0,8.501245853470593,149231,False,False,False,True,False,False,False,True,False,False,286.71087511128883
9902,1108,465,55750.0,8.304362342204827,783773,False,False,False,False,False,False,False,False,False,True,341.4656257739069
10016,1998,375,49058.0,8.014765008920362,948523,False,False,False,False,True,True,False,False,False,False,324.25872074162544
10097,1389,171,37543.0,29.891575805718062,704077,False,False,False,True,False,False,True,False,False,False,202.28637490599988
9988,1140,498,16542.0,20.83400080500764,930541,False,False,False,False,False,False,True,False,False,False,158.18463347733464
9824,1475,423,47010.0,19.294808796084595,429833,False,False,False,False,False,False,False,False,False,False,305.4429810075961
10117,1228,64,32745.0,19.30088575039763,266893,False,False,False,False,True,True,False,False,False,False,229.29979174909064
10019,1648,84,24586.0,16.825218002828265,36396,True,False,False,False,False,False,False,False,False,True,197.88575754447697
9787,1227,116,37543.0,26.21681479085008,610293,False,False,False,True,False,False,False,False,False,False,268.28238353901315
10099,1099,440,19399.0,13.725432528198471,138562,True,False,False,False,False,False,False,False,True,False,184.0763679652767
10009,582,346,35410.0,17.33790683299253,218966,False,False,False,False,False,True,False,False,False,False,235.04506143418573
9993,316,251,52510.0,6.863650290192945,366445,False,True,False,False,False,False,False,True,False,False,309.3754021697084
9925,1847,92,58024.0,8.066075959702724,601121,False,False,True,False,False,False,False,True,False,False,358.59585229692937
9909,766,338,43275.0,2.242145857189592,957959,False,False,False,False,False,False,False,False,False,False,274.6305466505003
10150,1432,294,40140.0,28.668220514235465,912465,False,False,False,False,False,False,False,False,True,False,271.79620853335746
10034,1297,381,52863.0,15.036141568857255,848235,False,False,False,False,False,False,False,False,False,False,330.34671156511087
10015,873,447,52119.0,27.172255508329847,517728,True,False,False,False,False,False,False,False,False,True,320.5875675726394
9887,1130,251,28168.0,25.188848318700764,815601,True,False,False,False,False,True,False,False,False,False,208.0520355762465
10072,1099,441,25650.0,17.107399989527323,324346,False,True,False,False,False,False,True,False,False,False,185.0639604621206
